"productId","gender","category","type","baseColor","productName","price","size","userId","image"
"13879","Men","Topwear","Shirts","Red","Scullers Men Check Red Shirts","40","S","439","http://assets.myntassets.com/v1/images/style/properties/01e181b9f43cdda40a21b6f05e97666c_images.jpg"
"13883","Men","Topwear","Shirts","Purple","Scullers Men Check Purple Shirts","234","S","303","http://assets.myntassets.com/v1/images/style/properties/0d1851cc4cfb7faf995a1773c6d2dce5_images.jpg"
"13884","Men","Topwear","Shirts","Black","Scullers Men Check Black Shirts","33","2XL","149","http://assets.myntassets.com/v1/images/style/properties/42a205d41cbc445ed70f474ed4998964_images.jpg"
"14008","Men","Topwear","Tshirts","White","Nike Men Printed White Tshirts","352","3XL","470","http://assets.myntassets.com/v1/images/style/properties/1a9ce2d08810610d98fcae040101880d_images.jpg"
"14030","Women","Topwear","Tshirts","White","Nike Women Printed White Tshirts","97","XS","245","http://assets.myntassets.com/v1/images/style/properties/32c82cde356b854b79b9e953fe358c2d_images.jpg"
"14037","Men","Topwear","Shirts","Blue","Flying Machine Men Check Blue Shirts","253","L","267","http://assets.myntassets.com/v1/images/style/properties/c2984f58de4e666b5a3fe6a3b8e36f23_images.jpg"
"14052","Men","Topwear","Shirts","White","Flying Machine Men Solid White Shirts","82","XL","229","http://assets.myntassets.com/v1/images/style/properties/1c40d2b94c58f8037380b197a26f567d_images.jpg"
"14055","Men","Topwear","Shirts","Green","Flying Machine Men Check Green Shirts","91","L","486","http://assets.myntassets.com/v1/images/style/properties/6934c2d1bc11313536fd82a1192a1d33_images.jpg"
"14063","Men","Topwear","Tshirts","Blue","Flying Machine Men Solid Blue Polo Tshirts","36","XS","276","http://assets.myntassets.com/v1/images/style/properties/02af1474655c147cf5e825e40e164bb7_images.jpg"
"14064","Men","Topwear","Tshirts","Red","Flying Machine Men Pack of 2 Stripes Red Blue Tshirts","15","2XL","482","http://assets.myntassets.com/v1/images/style/properties/92d24a8ca7434697dd67e7c57bfefade_images.jpg"
"14090","Men","Topwear","Tshirts","Blue","Flying Machine Men Stripes Blue Polo Tshirts","61","L","328","http://assets.myntassets.com/v1/images/style/properties/986d8893b024b650133e1bb88905f6ed_images.jpg"
"14097","Men","Topwear","Tshirts","Blue","Flying Machine Men Blue Polo Tshirts","298","XL","64","http://assets.myntassets.com/v1/images/style/properties/9e1e09898d71cb1e3cb46a232eda4617_images.jpg"
"14099","Women","Topwear","Tops","Pink","Flying Machine Women Solid Pink Tops","67","M","399","http://assets.myntassets.com/v1/images/style/properties/1c2d217895f9a1bf02a20b09084491da_images.jpg"
"14293","Men","Topwear","Tshirts","Blue","Classic Polo Men Stripes Blue Tshirts","52","3XL","68","http://assets.myntassets.com/v1/images/style/properties/8e4099bc672a376b156e1fe903fd5e16_images.jpg"
"14294","Men","Topwear","Tshirts","Black","Classic Polo Men Stripes Black Tshirts","100","XL","310","http://assets.myntassets.com/v1/images/style/properties/aaf0b739cd9003999c599bc0fba283e4_images.jpg"
"14409","Women","Shoes","Heels","White","Enroute Women Casual White Heels","64","5","320","http://assets.myntassets.com/v1/images/style/properties/749afc6258261f28bcd6b94c30f75cba_images.jpg"
"14431","Women","Shoes","Heels","Black","Enroute Women Casual Black Flats","38","5","295","http://assets.myntassets.com/v1/images/style/properties/33fe789a39b0590d649cd052e53b80b6_images.jpg"
"14438","Women","Shoes","Heels","Yellow","Enroute Women Casual Yellow Heels","186","8","263","http://assets.myntassets.com/v1/images/style/properties/169f5d5f1c94f6ae8b51fe18e30cd86d_images.jpg"
"14453","Women","Shoes","Heels","Black","Enroute Women Casual Black Flats","189","5","328","http://assets.myntassets.com/v1/images/style/properties/bdbebe341830b60f18a4464dadc45e30_images.jpg"
"14454","Women","Shoes","Heels","Taupe","Enroute Women Casual Taupe Casual Heels","172","8","435","http://assets.myntassets.com/v1/images/style/properties/4cc0bb7fe95fc7f26cb44505c85a91a3_images.jpg"
"14498","Men","Shoes","Casual Shoes","Black","Flying Machine Men Casual Black Casual Shoes","249","10","218","http://assets.myntassets.com/v1/images/style/properties/dd4df7d68ef98ab9ebc1ce6d20cbe6b5_images.jpg"
"14603","Men","Accessories","Socks","Grey","United Colors of Benetton Men Pack of 2 Grey Socks","26","Unique","321","http://assets.myntassets.com/v1/images/style/properties/a82a928bfbfba2e299574580ffa61dc9_images.jpg"
"14604","Men","Accessories","Socks","Green","United Colors of Benetton Men Stripes Green Socks","51","Unique","368","http://assets.myntassets.com/v1/images/style/properties/ddb28ca95c2f393d91fbc1480d4052b8_images.jpg"
"14632","Men","Accessories","Mufflers","Green","United Colors of Benetton Men Solid Green Mufflers","51","Unique","69","http://assets.myntassets.com/v1/images/style/properties/1c8e6ac033e34bf7c7d3982eb7f600aa_images.jpg"
"14635","Men","Accessories","Mufflers","Black","United Colors of Benetton Men Solid Black Mufflers","263","Unique","116","http://assets.myntassets.com/v1/images/style/properties/a2dba5f44a1eee888116c06909b484eb_images.jpg"
"14659","Men","Bottomwear","Trousers","Khaki","Probase Men Solid LT.Khaki Trousers","180","XS","387","http://assets.myntassets.com/v1/images/style/properties/1862d11e53911a6cf3552e31326b3639_images.jpg"
"14661","Men","Topwear","Shirts","Navy Blue","Basics Men Navy Slim Fit Checked Shirt","80","S","313","http://assets.myntassets.com/v1/images/style/properties/52cf18eacd56e4eecce07b23910205f1_images.jpg"
"14666","Men","Topwear","Shirts","Red","Basics Men Red Slim Fit Checked Shirt","24","XL","378","http://assets.myntassets.com/v1/images/style/properties/68e7811deafaee1ab4295cbaf4765856_images.jpg"
"14695","Men","Bottomwear","Trousers","Black","Basics Men Black Trousers","310","L","445","http://assets.myntassets.com/v1/images/style/properties/956f5a417cd60f1bac07de6b11b776a6_images.jpg"
"14893","Women","Accessories","Travel Accessory","Blue","United Colors of Benetton Women Solid Blue Bags","90","Unique","440","http://assets.myntassets.com/v1/images/style/properties/ce7a82b5bff5ddefe718d8aea080c7d7_images.jpg"
"14894","Women","Accessories","Travel Accessory","Black","United Colors of Benetton Women Solid Black Bags","22","Unique","200","http://assets.myntassets.com/v1/images/style/properties/303bc22d7176e66123365dc65b1214ef_images.jpg"
"15111","Men","Bottomwear","Trousers","Coffee Brown","Arrow Men Stripes Coffee Brown Trousers","27","3XL","378","http://assets.myntassets.com/v1/images/style/properties/69fe2e43895d41920a68d1d73fa8a105_images.jpg"
"15116","Men","Bottomwear","Trousers","Grey","Arrow Men TR Finish Grey Trousers","135","S","498","http://assets.myntassets.com/v1/images/style/properties/c265c2dba08de27cc7c8acc5e197ba13_images.jpg"
"15145","Men","Topwear","Shirts","Navy Blue","Arrow Sport Men Printed Navy Blue Shirts","189","3XL","96","http://assets.myntassets.com/v1/images/style/properties/5cd6afd70f89785225e1c0543d8f55d4_images.jpg"
"15174","Men","Topwear","Tshirts","Yellow","Arrow Men Yellow Polo T-shirt","84","2XL","326","http://assets.myntassets.com/v1/images/style/properties/241cb3c033e40196e1c7ce5f21f20ad5_images.jpg"
"15187","Men","Topwear","Tshirts","White","Arrow Sport Men Solid White Polo Tshirts","78","L","122","http://assets.myntassets.com/v1/images/style/properties/10d750eb60726aff0c78cd599a20e0ab_images.jpg"
"15189","Men","Topwear","Tshirts","Green","Arrow Sport Men Solid Green Polo Tshirts","76","3XL","25","http://assets.myntassets.com/v1/images/style/properties/8ecd514f28da61172ad5a38e58079315_images.jpg"
"15323","Men","Topwear","Jackets","Grey","Nike Men Solid Grey Jacket","185","XL","467","http://assets.myntassets.com/v1/images/style/properties/7667d772a8b42e47225ff55050fe02f5_images.jpg"
"15324","Men","Topwear","Sweatshirts","White","Nike Men Printed White Sweatshirts","303","S","455","http://assets.myntassets.com/v1/images/style/properties/d0710a53f92e8b0b6a956f46663a407e_images.jpg"
"15341","Women","Bottomwear","Shorts","Pink","Nike Women Solid Pink Shorts","55","2XL","374","http://assets.myntassets.com/v1/images/style/properties/f105cf31753c2cbdf23e8722dc83a019_images.jpg"
"15346","Men","Topwear","Tshirts","Black","Nike Men Special Edition 3 Star Beed Black Tshirts","12","XL","313","http://assets.myntassets.com/v1/images/style/properties/29363780401bc3b628796450214d5266_images.jpg"
"15348","Men","Topwear","Tshirts","Black","Nike Men Special Edition 3 Star Polo Black Tshirts","204","XL","235","http://assets.myntassets.com/v1/images/style/properties/988496cb79a467af481c82c55cde8083_images.jpg"
"15370","Women","Topwear","Sweatshirts","Pink","Urban Yoga Women Solid Pink Sweatshirts","349","L","7","http://assets.myntassets.com/v1/images/style/properties/080c049630e5a1031def1f9733dd502a_images.jpg"
"15377","Men","Shoes","Casual Shoes","Navy Blue","Fila Men Lobato Navy Blue Casual Shoes","368","4","25","http://assets.myntassets.com/v1/images/style/properties/558836465cadc3972bd8577ac43ccc24_images.jpg"
"15379","Men","Shoes","Casual Shoes","Black","Fila Men Lobato Black Casual Shoes","71","9","63","http://assets.myntassets.com/v1/images/style/properties/593368a3e9649a12de803e50fa2ed17a_images.jpg"
"15384","Men","Shoes","Flip Flops","Black","Filac Men Hawai Black Slippers","36","6","381","http://assets.myntassets.com/v1/images/style/properties/16166d165fed7105e5d1ac7c060703c7_images.jpg"
"15510","Men","Shoes","Casual Shoes","Charcoal","Rockport Men CV Toe HI Charcoal Casual Shoes","97","9","36","http://assets.myntassets.com/v1/images/style/properties/659ca18f067f9fb78cc7824eaf1d165e_images.jpg"
"15517","Men","Shoes","Casual Shoes","Red","Rockport Men LLandro Red Casual Shoes","65","5","11","http://assets.myntassets.com/v1/images/style/properties/0ea0e6130d5d4c093e0e516f9b43ced6_images.jpg"
"15519","Men","Shoes","Flip Flops","Brown","Rockport Men Jelba Brown Flip Flops","39","6","431","http://assets.myntassets.com/v1/images/style/properties/1d16b7a631810087d206ebcc2af4bcea_images.jpg"
"15521","Men","Shoes","Flip Flops","Black","Rockport Men Jelbalp Black Flip Flops","16","4","497","http://assets.myntassets.com/v1/images/style/properties/717a23d80631d14e60bbc954b06c5fb6_images.jpg"
"15526","Women","Shoes","Heels","Brown","Rockport Women Jeanie Oneband Brown Flats","79","10","226","http://assets.myntassets.com/v1/images/style/properties/206ca2bfdecb0cefc8785c43697feda1_images.jpg"
"15528","Men","Topwear","Tshirts","Black","Puma Men Scribble Black Tshirts","38","3XL","69","http://assets.myntassets.com/v1/images/style/properties/cd16e955e4b6b3f9d7089c15652a3f00_images.jpg"
"15572","Boys","Topwear","Tshirts","Orange","Chhota Bheem Kids Boys Warrior Bheem TShirt","84","S","433","http://assets.myntassets.com/v1/images/style/properties/9f7996b39eff7e74e9773c9ba46e7eb4_images.jpg"
"15575","Boys","Topwear","Tshirts","Yellow","Chhota Bheem Kids Boys Best Friends Group TShirt","395","XL","345","http://assets.myntassets.com/v1/images/style/properties/6bea21f64300509aa71241bf1c5718c5_images.jpg"
"15581","Men","Topwear","Tshirts","Purple","Proline Men Purple Polo T-shirt","225","M","409","http://assets.myntassets.com/v1/images/style/properties/01e962844e68a39880211e7ba3a43a7c_images.jpg"
"15586","Men","Topwear","Sweatshirts","Green","Proline Men Green Printed Sweatshirt","31","2XL","32","http://assets.myntassets.com/v1/images/style/properties/c717dedf82d5cd683844fb8ad7acc6a9_images.jpg"
"15713","Men","Shoes","Sports Shoes","Black","Nike Men Air Relentless Black Sports Shoes","31","4","389","http://assets.myntassets.com/v1/images/style/properties/aea04a305c1e279cec06172c669a5751_images.jpg"
"15714","Men","Shoes","Sports Shoes","Black","Nike Men Free Run+ 2 Black Sports Shoes","94","4","480","http://assets.myntassets.com/v1/images/style/properties/45e5d30d4486c3569cb89dab80ed0c66_images.jpg"
"15722","Men","Shoes","Sports Shoes","Grey","Nike Men Lunarswift+ 3 Shield Grey Sports Shoes","85","5","488","http://assets.myntassets.com/v1/images/style/properties/9854a566783e31b6172f1deab77281fa_images.jpg"
"15740","Women","Shoes","Sports Shoes","Grey","Nike Women Air Relentless Grey Sports Shoes","339","6","320","http://assets.myntassets.com/v1/images/style/properties/1d8cf73c6bfc5a83421481a1196cc6a5_images.jpg"
"15747","Men","Shoes","Sports Shoes","White","Nike Men Ballista SL White Sports Shoes","228","6","172","http://assets.myntassets.com/v1/images/style/properties/b57c1eac50336bc23d33e86b454927e6_images.jpg"
"15778","Men","Topwear","Briefs","Grey","Facit Men Mid- Rise BF Grey Briefs","354","S","184","http://assets.myntassets.com/v1/images/style/properties/5581cb59f9be32cc2051d253716a6300_images.jpg"
"15912","Men","Topwear","Shirts","Blue","Black Coffee Men Stripes Blue Shirt","133","S","69","http://assets.myntassets.com/v1/images/style/properties/90481395edbb949eae0d91c32512ad7b_images.jpg"
"15970","Men","Topwear","Shirts","Navy Blue","Turtle Check Men Navy Blue Shirt","76","L","281","http://assets.myntassets.com/v1/images/style/properties/7a5b82d1372a7a5c6de67ae7a314fd91_images.jpg"
"15977","Men","Topwear","Shirts","Red","Turtle Solid Men Red Shirt","54","M","18","http://assets.myntassets.com/v1/images/style/properties/0a031662373e7c27ae1415f5afb76e42_images.jpg"
"15983","Men","Topwear","Shirts","Burgundy","Turtle Solid Men  Burgundy Shirt","23","XL","165","http://assets.myntassets.com/v1/images/style/properties/5dca5cfae72251582c7f14ac099212f3_images.jpg"
"15984","Men","Topwear","Shirts","Yellow","Turtle Check Men Yellow Shirt","62","XL","133","http://assets.myntassets.com/v1/images/style/properties/1049df82b306da238c324c6c7031b135_images.jpg"
"16131","Women","Topwear","Tshirts","Red","Tokyo Talkies Women Printed Red T-shirt","73","XS","474","http://assets.myntassets.com/v1/images/style/properties/3c24fbf941f6d2f3f722cf56da3d36b2_images.jpg"
"16136","Women","Topwear","Tops","Blue","Tokyo Talkies Women Printed Blue Top","98","3XL","89","http://assets.myntassets.com/v1/images/style/properties/f845fd6ac2af576f264c36c1b6cac5ca_images.jpg"
"16153","Men","Shoes","Formal Shoes","Black","Enroute Men Leather Black Formal Shoes","41","8","84","http://assets.myntassets.com/v1/images/style/properties/c80c08ee91ff76e9ef5f3ec53fc6b6a7_images.jpg"
"16154","Men","Shoes","Formal Shoes","Black","Enroute Men Leather Black Formal Shoes","32","10","409","http://assets.myntassets.com/v1/images/style/properties/1e1ddab59626e99f7163c2c8c20743b6_images.jpg"
"16162","Men","Shoes","Sandals","Black","Enroute Men Leather Black Sandals","394","8","345","http://assets.myntassets.com/v1/images/style/properties/2aad2e1edb9ea3e6c318df98205f574b_images.jpg"
"16165","Men","Shoes","Casual Shoes","Tan","Enroute Men Leather Brown Casual Shoes","24","8","485","http://assets.myntassets.com/v1/images/style/properties/b3ead7db8f3572f146a7d807742b9f43_images.jpg"
"16191","Men","Topwear","Tshirts","White","Puma Men Graphic White TShirt","54","XL","378","http://assets.myntassets.com/v1/images/style/properties/9a3d773e0dfe93df5b2109c512b3f7b1_images.jpg"
"16196","Men","Topwear","Jackets","Red","Puma Men Heroes Red Jackets","38","3XL","107","http://assets.myntassets.com/v1/images/style/properties/13c95c7864bdd7557f37ab96be7c854d_images.jpg"
"16198","Men","Bottomwear","Tracksuits","Black","Puma Men Poly Knitted Black Tracksuit","37","3XL","237","http://assets.myntassets.com/v1/images/style/properties/0d44368c0dedf58c07d1ff32ee194abc_images.jpg"
"16303","Men","Topwear","Shirts","Navy Blue","Peter England Men Check Navy Blue Shirt","154","S","370","http://assets.myntassets.com/v1/images/style/properties/bacf77cf4f2db77c8870a3c44206a684_images.jpg"
"16350","Men","Topwear","Shirts","Cream","Peter England Men Stripes Cream Shirt","10","M","435","http://assets.myntassets.com/v1/images/style/properties/f349739dc05a9f662e0e977837bda6a0_images.jpg"
"16357","Men","Topwear","Shirts","Blue","Peter England Men Stripes Blue Shirt","82","M","151","http://assets.myntassets.com/v1/images/style/properties/0dd6ba06c25eebe46eb03ce2761a28d0_images.jpg"
"16361","Men","Topwear","Shirts","Maroon","Peter England Men Stripes Maroon Shirt","39","3XL","253","http://assets.myntassets.com/v1/images/style/properties/9eb242530f597631a641415ccee785eb_images.jpg"
"16368","Men","Bottomwear","Trousers","Charcoal","Peter England Men Stripes Charcoal Trouser","57","XL","440","http://assets.myntassets.com/v1/images/style/properties/9fbf62acb109790ee9cf91bf5594cf5c_images.jpg"
"16392","Men","Topwear","Shirts","Red","Levis Men Check Red Shirts","61","3XL","411","http://assets.myntassets.com/v1/images/style/properties/9584fab8cde60a77e797973020e5c91d_images.jpg"
"16395","Men","Topwear","Shirts","Black","Levis Men Check Black Shirts","43","2XL","49","http://assets.myntassets.com/v1/images/style/properties/c7118251a3a216f7667ba45f8f621ccc_images.jpg"
"16501","Men","Topwear","Tshirts","Brown","Locomotive Men Printed Brown TShirt","73","2XL","437","http://assets.myntassets.com/v1/images/style/properties/e8c71bfe20e87920a41403a43c447452_images.jpg"
